"","species","latitude","longitude","sociality","body_mass_g"
"1766","Heterocephalus glaber",-2.60663,38.14642,"social",34
"1767","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1768","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1769","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1770","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1771","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1772","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1773","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1774","Heterocephalus glaber",-2.616667,38.15,"social",34
"1775","Heterocephalus glaber",-2.616667,38.15,"social",34
"1776","Heterocephalus glaber",-2.616667,38.15,"social",34
"1777","Heterocephalus glaber",-2.616667,38.15,"social",34
"1778","Heterocephalus glaber",-2.616667,38.15,"social",34
"1779","Heterocephalus glaber",-2.616667,38.15,"social",34
"1780","Heterocephalus glaber",-2.616667,38.15,"social",34
"1781","Heterocephalus glaber",-2.616667,38.15,"social",34
"1782","Heterocephalus glaber",-2.616667,38.15,"social",34
"1783","Heterocephalus glaber",-2.616667,38.15,"social",34
"1784","Heterocephalus glaber",-0.775,38.425,"social",34
"1785","Heterocephalus glaber",-2.60663,38.14642,"social",34
"1786","Heterocephalus glaber",-2.616667,38.15,"social",34
"1787","Heterocephalus glaber",-2.616667,38.15,"social",34
"1788","Heterocephalus glaber",-2.616667,38.15,"social",34
"1789","Heterocephalus glaber",-2.633333,38.15,"social",34
"1790","Heterocephalus glaber",-2.633333,38.15,"social",34
"1791","Heterocephalus glaber",-2.633333,38.15,"social",34
"1792","Heterocephalus glaber",-2.616667,38.05,"social",34
"1793","Heterocephalus glaber",-2.616667,38.05,"social",34
"1794","Heterocephalus glaber",-0.775,38.425,"social",34
"1795","Heterocephalus glaber",-0.775,38.425,"social",34
"1796","Heterocephalus glaber",-0.775,38.425,"social",34
"1797","Heterocephalus glaber",-0.775,38.425,"social",34
"1798","Heterocephalus glaber",-0.775,38.425,"social",34
"1799","Heterocephalus glaber",-0.775,38.425,"social",34
"1800","Heterocephalus glaber",-0.775,38.425,"social",34
"1801","Heterocephalus glaber",-0.775,38.425,"social",34
"1802","Heterocephalus glaber",-0.775,38.425,"social",34
"1803","Heterocephalus glaber",-0.775,38.425,"social",34
"1804","Heterocephalus glaber",-2.616667,38.15,"social",34
"1805","Heterocephalus glaber",-2.616667,38.15,"social",34
"1806","Heterocephalus glaber",-2.616667,38.15,"social",34
"1807","Heterocephalus glaber",-2.616667,38.15,"social",34
"1808","Heterocephalus glaber",-2.616667,38.05,"social",34
"1809","Heterocephalus glaber",-2.616667,38.05,"social",34
"1810","Heterocephalus glaber",-2.616667,38.05,"social",34
"1811","Heterocephalus glaber",-2.616667,38.05,"social",34
"1812","Heterocephalus glaber",-2.616667,38.05,"social",34
"1813","Heterocephalus glaber",-2.616667,38.05,"social",34
"1814","Heterocephalus glaber",-2.616667,38.05,"social",34
"1815","Heterocephalus glaber",-2.616667,38.05,"social",34
"1816","Heterocephalus glaber",-2.616667,38.15,"social",34
"1817","Heterocephalus glaber",-2.633333,38.133333,"social",34
"1818","Heterocephalus glaber",0.533333,37.65,"social",34
"1819","Heterocephalus glaber",-2.616667,38.15,"social",34
"1820","Heterocephalus glaber",-2.616667,38.15,"social",34
"1821","Heterocephalus glaber",-2.616667,38.15,"social",34
"1822","Heterocephalus glaber",-2.616667,38.15,"social",34
"1823","Heterocephalus glaber",0.616667,37.65,"social",34
"1824","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1825","Heterocephalus glaber",-0.775,38.425,"social",34
"1826","Heterocephalus glaber",-2.616667,38.15,"social",34
"1827","Heterocephalus glaber",-2.616667,38.166667,"social",34
"1828","Heterocephalus glaber",-0.775,38.425,"social",34
"1829","Heterocephalus glaber",-2.616667,38.15,"social",34
"1830","Heterocephalus glaber",0.4727,37.73633,"social",34
"1831","Heterocephalus glaber",-2.616667,38.05,"social",34
"1832","Heterocephalus glaber",0.16524,38.195344,"social",34
"1833","Heterocephalus glaber",0.153983,38.197661,"social",34
"1834","Heterocephalus glaber",2.87301,37.92953,"social",34
"1835","Heterocephalus glaber",-2.781685,38.833196,"social",34
"1836","Heterocephalus glaber",0.125,38.125,"social",34
"1837","Heterocephalus glaber",9.611075,41.722166,"social",34
"1838","Heterocephalus glaber",0.215659,38.020343,"social",34
"1839","Heterocephalus glaber",0.080122,38.270701,"social",34
"1840","Heterocephalus glaber",0.154353,38.206142,"social",34
"1841","Heterocephalus glaber",-0.8522,37.6219,"social",34
"1842","Heterocephalus glaber",-0.8522,37.6219,"social",34
"1843","Heterocephalus glaber",0.5267,38.5144,"social",34
"1844","Heterocephalus glaber",0.5267,38.5144,"social",34
"1845","Heterocephalus glaber",0.1173,38.1639,"social",34
"1846","Heterocephalus glaber",0.1173,38.1639,"social",34
"1847","Heterocephalus glaber",0.221212,38.112643,"social",34
"1848","Heterocephalus glaber",-0.0881,38.19,"social",34
"1849","Heterocephalus glaber",-0.2295,37.9554,"social",34
"1850","Heterocephalus glaber",-0.1683,38.6151,"social",34
"1851","Heterocephalus glaber",-0.0936,38.2081,"social",34
"1852","Heterocephalus glaber",0.125,38.125,"social",34
"1853","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1854","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1855","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1856","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1857","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1858","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1859","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1860","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1861","Heterocephalus glaber",-2.61058,38.16667,"social",34
"1862","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1863","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1864","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1865","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1866","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1867","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1868","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1869","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1870","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1871","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1872","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1873","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1874","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1875","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1876","Heterocephalus glaber",-2.61058,38.16667,"social",34
"1877","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1878","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1879","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1880","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1881","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1882","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1883","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1884","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1885","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1886","Heterocephalus glaber",-2.833333,38.416667,"social",34
"1887","Heterocephalus glaber",-2.69,38.17,"social",34
"1888","Heterocephalus glaber",-2.69,38.17,"social",34
"1889","Heterocephalus glaber",-2.69,38.17,"social",34
"1890","Heterocephalus glaber",-2.69,38.17,"social",34
"1891","Heterocephalus glaber",-2.69,38.17,"social",34
"1892","Heterocephalus glaber",-2.69,38.17,"social",34
"1893","Heterocephalus glaber",2.6833,38.166698,"social",34
"1894","Heterocephalus glaber",2.6833,38.166698,"social",34
"1895","Heterocephalus glaber",2.6833,38.166698,"social",34
"1896","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1897","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1898","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1899","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1900","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1901","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1902","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1903","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1904","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1905","Heterocephalus glaber",-2.6833,38.1667,"social",34
"1906","Heterocephalus glaber",0.1648,38.20843,"social",34
"1907","Heterocephalus glaber",0.222566,38.20085,"social",34
"1908","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1909","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1910","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1911","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1912","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1913","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1914","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1915","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1916","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1917","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1918","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1919","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1920","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1921","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1922","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1923","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1924","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1925","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1926","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1927","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1928","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1929","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1930","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1931","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1932","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1933","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1934","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1935","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1936","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1937","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1938","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1939","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1940","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1941","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1942","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1943","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1944","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1945","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1946","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1947","Heterocephalus glaber",-1.066667,38.333333,"social",34
"1948","Heterocephalus glaber",0.157645,38.209305,"social",34
"1949","Heterocephalus glaber",0.57,37.55,"social",34
"1950","Heterocephalus glaber",0.57,37.55,"social",34
"1951","Heterocephalus glaber",0.643974,37.675194,"social",34
"1952","Heterocephalus glaber",-3.383333,38.583333,"social",34
"1953","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1954","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1955","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1956","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1957","Heterocephalus glaber",-2.68333,38.16667,"social",34
"1958","Heterocephalus glaber",-2.666667,38.383333,"social",34
"1959","Heterocephalus glaber",-0.84059,38.751505,"social",34
"1960","Heterocephalus glaber",-2.833333,38.416667,"social",34
"1961","Heterocephalus glaber",-2.833333,38.416667,"social",34
"1962","Heterocephalus glaber",1.56667,37.31667,"social",34
"1963","Spalax ehrenbergi",31.76832,35.21371,"solitary",325
"1964","Spalax ehrenbergi",32.745352,35.280028,"solitary",325
"1965","Spalax ehrenbergi",33.005855,35.094087,"solitary",325
"1966","Spalax ehrenbergi",33.005855,35.094087,"solitary",325
"1967","Spalax ehrenbergi",33.005855,35.094087,"solitary",325
"1968","Spalax ehrenbergi",33.038335,35.468716,"solitary",325
"1969","Spalax ehrenbergi",33.01651,35.10027,"solitary",325
"1970","Spalax ehrenbergi",32.50406,35.45708,"solitary",325
"1971","Spalax ehrenbergi",32.50406,35.45708,"solitary",325
"1972","Spalax ehrenbergi",32.49514,35.47444,"solitary",325
"1973","Spalax ehrenbergi",32.50406,35.45708,"solitary",325
"1974","Spalax ehrenbergi",33.0209,35.14835,"solitary",325
"1975","Spalax ehrenbergi",32.49514,35.47444,"solitary",325
"1976","Spalax ehrenbergi",32.49583,35.475,"solitary",325
"1977","Spalax ehrenbergi",32.49514,35.47444,"solitary",325
"1978","Spalax ehrenbergi",38.21259,39.72523,"solitary",325
"1979","Spalax ehrenbergi",38.67431,39.22321,"solitary",325
"1980","Spalax ehrenbergi",31.895662,34.811012,"solitary",325
"1981","Spalax ehrenbergi",31.476287,35.057861,"solitary",325
"1982","Spalax ehrenbergi",38.67431,39.22321,"solitary",325
"1983","Spalax ehrenbergi",31.476287,35.057861,"solitary",325
"1984","Spalax ehrenbergi",32.484075,35.47794,"solitary",325
"1985","Spalax ehrenbergi",31.808728,35.202989,"solitary",325
"1986","Spalax ehrenbergi",31.823872,35.187942,"solitary",325
"1987","Spalax ehrenbergi",32.540492,34.939803,"solitary",325
"1988","Spalax ehrenbergi",31.319072,35.113829,"solitary",325
"1989","Spalax ehrenbergi",32.474538,35.478288,"solitary",325
"1990","Spalax ehrenbergi",32.193984,34.818087,"solitary",325
"1991","Spalax ehrenbergi",34.842297,36.06005,"solitary",325
"1992","Spalax ehrenbergi",31.930782,34.785236,"solitary",325
"1993","Spalax ehrenbergi",35.211655,35.958178,"solitary",325
"1994","Spalax ehrenbergi",32.538222,35.031069,"solitary",325
"1995","Spalax ehrenbergi",32.712754,35.339422,"solitary",325
"1996","Spalax ehrenbergi",31.823708,35.188225,"solitary",325
"1997","Spalax ehrenbergi",35.198161,35.954632,"solitary",325
"1998","Spalax ehrenbergi",31.881033,35.017742,"solitary",325
"1999","Spalax ehrenbergi",31.824811,34.943378,"solitary",325
"2000","Spalax ehrenbergi",31.823439,35.188653,"solitary",325
"2001","Spalax ehrenbergi",31.764875,35.168575,"solitary",325
"2002","Spalax ehrenbergi",31.863056,34.93,"solitary",325
"2003","Spalax ehrenbergi",31.87593,34.810713,"solitary",325
"2004","Spalax ehrenbergi",32.488408,35.414739,"solitary",325
"2005","Spalax ehrenbergi",31.779193,35.206147,"solitary",325
"2006","Spalax ehrenbergi",31.993238,34.792476,"solitary",325
"2007","Spalax ehrenbergi",31.89705,34.828825,"solitary",325
"2008","Spalax ehrenbergi",31.766711,35.170464,"solitary",325
"2009","Spalax ehrenbergi",32.634939,36.744424,"solitary",325
"2010","Spalax ehrenbergi",32.636134,36.744571,"solitary",325
"2011","Spalax ehrenbergi",35.211214,35.953283,"solitary",325
"2012","Spalax ehrenbergi",31.7602,35.195575,"solitary",325
"2013","Spalax ehrenbergi",31.898512,34.825471,"solitary",325
"2014","Spalax ehrenbergi",31.74765,35.187356,"solitary",325
"2015","Spalax ehrenbergi",32.123573,34.786812,"solitary",325
"2016","Spalax ehrenbergi",31.892722,34.829835,"solitary",325
"2017","Spalax ehrenbergi",32.129356,34.809108,"solitary",325
"2018","Spalax ehrenbergi",31.900879,34.826489,"solitary",325
"2019","Spalax ehrenbergi",32.832639,35.09888,"solitary",325
"2020","Spalax ehrenbergi",31.927417,34.835925,"solitary",325
"2021","Spalax ehrenbergi",31.900373,34.826462,"solitary",325
"2022","Spalax ehrenbergi",31.901609,34.82564,"solitary",325
"2023","Spalax ehrenbergi",34.239443,36.040673,"solitary",325
"2024","Spalax ehrenbergi",32.04,34.874,"solitary",325
"2025","Spalax ehrenbergi",32.05,34.8,"solitary",325
"2026","Spalax ehrenbergi",32.055,34.858,"solitary",325
"2027","Spalax ehrenbergi",31.885,34.861,"solitary",325
"2028","Spalax ehrenbergi",32.256,34.918,"solitary",325
"2029","Spalax ehrenbergi",32.1,34.79,"solitary",325
"2030","Spalax ehrenbergi",32.552,34.945,"solitary",325
"2031","Spalax ehrenbergi",32.552,34.944,"solitary",325
"2032","Spalax ehrenbergi",32.044,34.823,"solitary",325
"2033","Spalax ehrenbergi",32.6,35.45,"solitary",325
"2034","Spalax ehrenbergi",32.04,34.77,"solitary",325
"2035","Spalax ehrenbergi",32.107,34.796,"solitary",325
"2036","Spalax ehrenbergi",32.114,34.808,"solitary",325
"2037","Spalax ehrenbergi",34.134188,35.831074,"solitary",325
"2038","Spalax ehrenbergi",34.467417,36.123749,"solitary",325
"2039","Spalax ehrenbergi",32.488343,35.41463,"solitary",325
"2040","Spalax ehrenbergi",31.760422,35.196374,"solitary",325
"2041","Spalax ehrenbergi",31.729263,35.100959,"solitary",325
"2042","Spalax ehrenbergi",31.747572,35.187489,"solitary",325
"2043","Spalax ehrenbergi",31.771781,35.160033,"solitary",325
"2044","Spalax ehrenbergi",31.773686,35.161922,"solitary",325
"2045","Spalax ehrenbergi",35.564182,35.819077,"solitary",325
"2046","Spalax ehrenbergi",31.681415,34.992945,"solitary",325
"2047","Spalax ehrenbergi",31.813,35.159378,"solitary",325
"2048","Spalax ehrenbergi",31.689096,34.96754,"solitary",325
"2049","Spalax ehrenbergi",31.7736,35.1619,"solitary",325
"2050","Spalax ehrenbergi",32.794217,35.682688,"solitary",325
"2051","Spalax ehrenbergi",31.297167,34.832844,"solitary",325
"2052","Spalax ehrenbergi",31.67493,35.021113,"solitary",325
"2053","Spalax ehrenbergi",31.985781,34.910254,"solitary",325
"2054","Spalax ehrenbergi",32.872572,35.123999,"solitary",325
"2055","Spalax ehrenbergi",31.767374,35.217815,"solitary",325
"2056","Spalax ehrenbergi",32.981498,35.242989,"solitary",325
"2057","Spalax ehrenbergi",33.838737,35.746463,"solitary",325
"2058","Spalax ehrenbergi",31.285443,34.862505,"solitary",325
"2059","Spalax ehrenbergi",32.975277,35.629444,"solitary",325
"2060","Spalax ehrenbergi",31.821889,35.182991,"solitary",325
"2061","Spalax ehrenbergi",10.833305,35.507807,"solitary",325
"2062","Spalax ehrenbergi",32.304798,34.877726,"solitary",325
"2063","Spalax ehrenbergi",33.141591,35.683595,"solitary",325
"2064","Spalax ehrenbergi",33.91452,36.088382,"solitary",325
"2065","Spalax ehrenbergi",33.046838,35.69059,"solitary",325
"2066","Spalax ehrenbergi",32.895687,35.572701,"solitary",325
"2067","Spalax ehrenbergi",32.3229138,34.8910831,"solitary",325
"2068","Spalax ehrenbergi",33.00556,35.09444,"solitary",325
"2069","Spalax ehrenbergi",32.0833,34.75,"solitary",325
