sourceTaxonName,interactionTypeName,targetTaxonName,Mass_kg,Mass_source,decimalLatitude,decimalLongitude,localityName,sourceCitation
Canis simensis,eats,Tachyoryctes splendens,0.21225,EltonTraits,10.35,39.78333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis simensis,eats,Tachyoryctes splendens,0.21225,EltonTraits,8.0141,39.5883,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis simensis,eats,Tachyoryctes splendens,0.21225,EltonTraits,6.9196,39.7019,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
NA,NA,Alces americanus,541.46044,EltonTraits,NA,NA,NA,NA
NA,NA,Dipodomys californicus,0.08496,EltonTraits,NA,NA,NA,NA
NA,NA,Equus hemionus,240,EltonTraits,NA,NA,NA,NA
NA,NA,Clethrionomys gapperi,0.01983,EltonTraits,NA,NA,NA,NA
Vulpes vulpes,preysOn,Phasianus colchicus,1.136,Mace_Harvey_1983,45.7465835385,8.4422793627,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Phasianus colchicus,1.136,Mace_Harvey_1983,45.7464234395,8.4423360606,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Phasianus colchicus,1.136,Mace_Harvey_1983,45.7465332454,8.4425108839,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Phasianus colchicus,1.136,Mace_Harvey_1983,45.7465197785,8.4420990114,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Cuon alpinus,eats,Arctonyx collaris,6.356,EltonTraits,20.4459,103.6379,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Arctonyx collaris,6.356,EltonTraits,20.4459,103.6379,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Atherurus macrourus,2,EltonTraits,20.4459,103.6379,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Atherurus macrourus,2,EltonTraits,20.4459,103.6379,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,11.78333334,76.48333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,10.55,77.26666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,12.04166667,76.125,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,12.04166667,76.125,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,22.5,78.16666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,11.625,76.55833334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,11.78333334,76.48333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,22.5,78.16666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Axis axis,67.28185,EltonTraits,11.625,76.55833334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,preysOn,Axis axis,67.28185,EltonTraits,12.5172616088,75.8752387775,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Cuon alpinus,preysOn,Axis axis,67.28185,EltonTraits,22.251952856,80.686522317,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Cuon alpinus,eats,Axis porcinus,34.4185,EltonTraits,16.33333333,101.625,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
NA,NA,Bos frontalis,800,EltonTraits,NA,NA,NA,NA
NA,NA,Bos gaurus,1100,"Ogilvie, C. S. (1953). ""The behaviour of seladang (Bos gaurus)"". Oryx. 2 (3): 167�V169.",NA,NA,NA,NA
NA,NA,Bos mutus,416.5,EltonTraits,NA,NA,NA,NA
NA,NA,Bos javanicus,625,EltonTraits,NA,NA,NA,NA
Canis lupus,preysOn,Capreolus pygargus,40,Hein_etal_2012,51.197063446,83.0066757202,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis lupus,preysOn,Capreolus pygargus,40,Hein_etal_2012,51.197063446,83.0066757202,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Cuon alpinus,eats,Capricornis milneedwardsii,69.09352,EltonTraits,20.4459,103.6379,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Capricornis milneedwardsii,69.09352,EltonTraits,20.4459,103.6379,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Capricornis sumatraensis,110.94222,EltonTraits,27.75,89.51666667,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Capricornis sumatraensis,110.94222,EltonTraits,27.75,89.51666667,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Capricornis sumatraensis,110.94222,EltonTraits,27.6425,88.3238,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Capricornis sumatraensis,110.94222,EltonTraits,27.6425,88.3238,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Capricornis sumatraensis,110.94222,EltonTraits,27.75,89.51666667,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Capricornis sumatraensis,110.94222,EltonTraits,27.75,89.51666667,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Cuon alpinus,14.17333,EltonTraits,12.04166667,76.125,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
NA,NA,Elaphodus cephalophus,33.5,EltonTraits,NA,NA,NA,NA
NA,NA,Gazella bennettii,18.91667,EltonTraits,NA,NA,NA,NA
Cuon alpinus,eats,Nilgiritragus hylocrius,75,EltonTraits,10.55,77.26666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Hemitragus jemlahicus,35.2,EltonTraits,27.6425,88.3238,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Hemitragus jemlahicus,35.2,EltonTraits,27.6425,88.3238,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
NA,NA,Herpestes edwardsi,1.30467,EltonTraits,NA,NA,NA,NA
Cuon alpinus,eats,Hystrix indica,12.43583,EltonTraits,12.04166667,76.125,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Lepus nigricollis,2.2985,EltonTraits,11.625,76.55833334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Lepus nigricollis,2.2985,EltonTraits,22.5,78.16666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Lepus nigricollis,2.2985,EltonTraits,22.5,78.16666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Lepus nigricollis,2.2985,EltonTraits,10.55,77.26666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Lepus nigricollis,2.2985,EltonTraits,11.625,76.55833334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
NA,NA,Moschiola indica,2.93814,EltonTraits,NA,NA,NA,NA
Cuon alpinus,eats,Moschiola meminna,2.93814,EltonTraits,11.78333334,76.48333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Moschiola meminna,2.93814,EltonTraits,11.78333334,76.48333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,27.75,89.51666667,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,28.5854,82.9937,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,22.5,78.16666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,11.625,76.55833334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,11.78333334,76.48333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,27.0745,92.8018,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,27.75,89.51666667,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,12.04166667,76.125,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,11.78333334,76.48333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,10.55,77.26666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,12.04166667,76.125,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,28.5854,82.9937,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,16.33333333,101.625,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,27.75,89.51666667,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,11.625,76.55833334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,27.75,89.51666667,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,27.8187,89.7285,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,22.5,78.16666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,27.8187,89.7285,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Cuon alpinus,eats,Muntiacus muntjak,15.92579,EltonTraits,27.8187,89.7285,Northwestern Bhutan,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
